cycle,layer_name,layer_type,layer_power_including_idle_power_micro_watt,layer_power_excluding_idle_power_micro_watt,layer_run_time
26349,_classifer_fc3,Linear,,,0.01651199907064438
26350,_feat_conv1,Conv2d,,,0.06940799951553345
26350,_feat_conv2,Conv2d,,,0.07110399752855301
26350,_classifer_fc1,Linear,,,0.02396799996495247
26350,_classifer_fc2,Linear,,,0.016287999227643013
26350,_classifer_fc3,Linear,,,0.01616000011563301
26351,_feat_conv1,Conv2d,,,0.06784000247716904
26351,_feat_conv2,Conv2d,,,0.06982400268316269
26351,_classifer_fc1,Linear,,,0.024768000468611717
26351,_classifer_fc2,Linear,,,0.0161920003592968
26351,_classifer_fc3,Linear,,,0.012671999633312225
26352,_feat_conv1,Conv2d,,,0.06656000018119812
26352,_feat_conv2,Conv2d,,,0.07475200295448303
26352,_classifer_fc1,Linear,,,0.028192000463604927
26352,_classifer_fc2,Linear,,,0.0161920003592968
26352,_classifer_fc3,Linear,,,0.016607999801635742
26353,_feat_conv1,Conv2d,,,0.06867200136184692
26353,_feat_conv2,Conv2d,,,0.07222399860620499
26353,_classifer_fc1,Linear,,,0.023840000852942467
26353,_classifer_fc2,Linear,,,0.016127999871969223
26353,_classifer_fc3,Linear,,,0.012608000077307224
26354,_feat_conv1,Conv2d,,,0.06924799829721451
26354,_feat_conv2,Conv2d,,,0.07420799881219864
26354,_classifer_fc1,Linear,,,0.024224000051617622
26354,_classifer_fc2,Linear,,,0.01635199971497059
26354,_classifer_fc3,Linear,,,0.016607999801635742
26355,_feat_conv1,Conv2d,,,0.06892800331115723
26355,_feat_conv2,Conv2d,,,0.9306560158729553
26355,_classifer_fc1,Linear,,,0.024000000208616257
26355,_classifer_fc2,Linear,,,0.016224000602960587
26355,_classifer_fc3,Linear,,,0.016543999314308167
26356,_feat_conv1,Conv2d,,,0.0692799985408783
26356,_feat_conv2,Conv2d,,,0.07843200117349625
26356,_classifer_fc1,Linear,,,0.024671999737620354
26356,_classifer_fc2,Linear,,,0.016224000602960587
26356,_classifer_fc3,Linear,,,0.016416000202298164
26357,_feat_conv1,Conv2d,,,0.06921599805355072
26357,_feat_conv2,Conv2d,,,0.07152000069618225
26357,_classifer_fc1,Linear,,,0.024480000138282776
26357,_classifer_fc2,Linear,,,0.016127999871969223
26357,_classifer_fc3,Linear,,,0.01651199907064438
26358,_feat_conv1,Conv2d,,,0.06844799965620041
26358,_feat_conv2,Conv2d,,,0.07763200253248215
26358,_classifer_fc1,Linear,,,0.024191999807953835
26358,_classifer_fc2,Linear,,,0.01635199971497059
26358,_classifer_fc3,Linear,,,0.01648000068962574
26359,_feat_conv1,Conv2d,,,0.0687360018491745
26359,_feat_conv2,Conv2d,,,0.07481600344181061
26359,_classifer_fc1,Linear,,,0.02396799996495247
26359,_classifer_fc2,Linear,,,0.016127999871969223
26359,_classifer_fc3,Linear,,,0.012640000320971012
26360,_feat_conv1,Conv2d,,,0.07023999840021133
26360,_feat_conv2,Conv2d,,,0.07472000271081924
26360,_classifer_fc1,Linear,,,0.024383999407291412
26360,_classifer_fc2,Linear,,,0.016287999227643013
26360,_classifer_fc3,Linear,,,0.016063999384641647
26361,_feat_conv1,Conv2d,,,0.5480639934539795
26361,_feat_conv2,Conv2d,,,0.07795199751853943
26361,_classifer_fc1,Linear,,,0.02377600036561489
26361,_classifer_fc2,Linear,,,0.016416000202298164
26361,_classifer_fc3,Linear,,,0.01651199907064438
26362,_feat_conv1,Conv2d,,,0.06857600063085556
26362,_feat_conv2,Conv2d,7303296.0,3120972.201034292,0.06972800195217133
26362,_classifer_fc1,Linear,,,0.024224000051617622
26362,_classifer_fc2,Linear,,,0.016224000602960587
26362,_classifer_fc3,Linear,,,0.012671999633312225
26363,_feat_conv1,Conv2d,,,0.06988800317049026
26363,_feat_conv2,Conv2d,,,0.07075200229883194
26363,_classifer_fc1,Linear,,,0.024447999894618988
26363,_classifer_fc2,Linear,,,0.0161920003592968
26363,_classifer_fc3,Linear,,,0.016575999557971954
26364,_feat_conv1,Conv2d,,,0.0687360018491745
26364,_feat_conv2,Conv2d,,,0.07231999933719635
26364,_classifer_fc1,Linear,,,0.02457600086927414
26364,_classifer_fc2,Linear,,,0.016287999227643013
26364,_classifer_fc3,Linear,,,0.012671999633312225
26365,_feat_conv1,Conv2d,,,0.06969600170850754
26365,_feat_conv2,Conv2d,,,0.06659200042486191
26365,_classifer_fc1,Linear,,,0.02412799932062626
26365,_classifer_fc2,Linear,,,0.0161920003592968
26365,_classifer_fc3,Linear,,,0.016704000532627106
26366,_feat_conv1,Conv2d,,,0.06870400160551071
26366,_feat_conv2,Conv2d,,,0.0658240020275116
26366,_classifer_fc1,Linear,,,0.024064000695943832
26366,_classifer_fc2,Linear,,,0.016383999958634377
26366,_classifer_fc3,Linear,,,0.016575999557971954
26367,_feat_conv1,Conv2d,,,0.069023996591568
26367,_feat_conv2,Conv2d,,,0.07840000092983246
26367,_classifer_fc1,Linear,,,0.0244159996509552
26367,_classifer_fc2,Linear,,,0.016256000846624374
26367,_classifer_fc3,Linear,,,0.016543999314308167
26368,_feat_conv1,Conv2d,,,0.06681600213050842
26368,_feat_conv2,Conv2d,,,0.07311999797821045
26368,_classifer_fc1,Linear,,,0.02412799932062626
26368,_classifer_fc2,Linear,,,0.0161920003592968
26368,_classifer_fc3,Linear,,,0.0161920003592968
26369,_feat_conv1,Conv2d,,,0.0687360018491745
26369,_feat_conv2,Conv2d,,,0.07760000228881836
26369,_classifer_fc1,Linear,,,0.0244159996509552
26369,_classifer_fc2,Linear,,,0.0163199994713068
26369,_classifer_fc3,Linear,,,0.016224000602960587
26370,_feat_conv1,Conv2d,,,0.06828799843788147
26370,_feat_conv2,Conv2d,,,0.08070400357246399
26370,_classifer_fc1,Linear,,,0.02412799932062626
26370,_classifer_fc2,Linear,,,0.01616000011563301
26370,_classifer_fc3,Linear,,,0.012671999633312225
26371,_feat_conv1,Conv2d,,,0.0663359984755516
26371,_feat_conv2,Conv2d,,,0.07123199850320816
26371,_classifer_fc1,Linear,,,0.024224000051617622
26371,_classifer_fc2,Linear,,,0.0163199994713068
26371,_classifer_fc3,Linear,,,0.016543999314308167
26372,_feat_conv1,Conv2d,,,0.0695360004901886
26372,_feat_conv2,Conv2d,,,0.07267200201749802
26372,_classifer_fc1,Linear,,,0.02425600029528141
26372,_classifer_fc2,Linear,,,0.016224000602960587
26372,_classifer_fc3,Linear,,,0.012608000077307224
26373,_feat_conv1,Conv2d,,,0.06844799965620041
26373,_feat_conv2,Conv2d,,,0.07433599978685379
26373,_classifer_fc1,Linear,,,0.024191999807953835
26373,_classifer_fc2,Linear,,,0.016256000846624374
26373,_classifer_fc3,Linear,,,0.012671999633312225
26374,_feat_conv1,Conv2d,,,0.06876800209283829
26374,_feat_conv2,Conv2d,7303296.0,3120972.201034292,0.0697920024394989
26374,_classifer_fc1,Linear,,,0.02409599907696247
26374,_classifer_fc2,Linear,,,0.016287999227643013
26374,_classifer_fc3,Linear,,,0.01616000011563301
26375,_feat_conv1,Conv2d,,,0.06934399902820587
26375,_feat_conv2,Conv2d,,,0.07145600020885468
26375,_classifer_fc1,Linear,,,0.024288000538945198
26375,_classifer_fc2,Linear,,,0.016287999227643013
26375,_classifer_fc3,Linear,,,0.012575999833643436
26376,_feat_conv1,Conv2d,,,0.06784000247716904
26376,_feat_conv2,Conv2d,,,0.06639999896287918
26376,_classifer_fc1,Linear,,,0.02412799932062626
26376,_classifer_fc2,Linear,,,0.016256000846624374
26376,_classifer_fc3,Linear,,,0.01648000068962574
26377,_feat_conv1,Conv2d,,,0.06771200150251389
26377,_feat_conv2,Conv2d,,,0.0727040022611618
26377,_classifer_fc1,Linear,,,0.024768000468611717
26377,_classifer_fc2,Linear,,,0.016256000846624374
26377,_classifer_fc3,Linear,,,0.0161920003592968
26378,_feat_conv1,Conv2d,,,0.06838399916887283
26378,_feat_conv2,Conv2d,,,0.07088000327348709
26378,_classifer_fc1,Linear,,,0.024224000051617622
26378,_classifer_fc2,Linear,,,0.0161920003592968
26378,_classifer_fc3,Linear,,,0.016224000602960587
26379,_feat_conv1,Conv2d,,,0.06684800237417221
26379,_feat_conv2,Conv2d,,,0.07158400118350983
26379,_classifer_fc1,Linear,,,0.02409599907696247
26379,_classifer_fc2,Linear,,,0.01635199971497059
26379,_classifer_fc3,Linear,,,0.01648000068962574
26380,_feat_conv1,Conv2d,,,0.06803199648857117
26380,_feat_conv2,Conv2d,,,0.07187200337648392
26380,_classifer_fc1,Linear,,,0.024320000782608986
26380,_classifer_fc2,Linear,,,0.016127999871969223
26380,_classifer_fc3,Linear,,,0.012608000077307224
26381,_feat_conv1,Conv2d,,,0.06614399701356888
26381,_feat_conv2,Conv2d,,,0.07862400263547897
26381,_classifer_fc1,Linear,,,0.024351999163627625
26381,_classifer_fc2,Linear,,,0.016224000602960587
26381,_classifer_fc3,Linear,,,0.016543999314308167
26382,_feat_conv1,Conv2d,,,0.0684799998998642
26382,_feat_conv2,Conv2d,,,0.06966400146484375
26382,_classifer_fc1,Linear,,,0.023903999477624893
26382,_classifer_fc2,Linear,,,0.01616000011563301
26382,_classifer_fc3,Linear,,,0.012703999876976013
26383,_feat_conv1,Conv2d,,,0.06732799857854843
26383,_feat_conv2,Conv2d,,,0.07452800124883652
26383,_classifer_fc1,Linear,,,0.02412799932062626
26383,_classifer_fc2,Linear,,,0.016287999227643013
26383,_classifer_fc3,Linear,,,0.01651199907064438
26384,_feat_conv1,Conv2d,,,0.06864000111818314
26384,_feat_conv2,Conv2d,,,0.06931199878454208
26384,_classifer_fc1,Linear,,,0.023903999477624893
26384,_classifer_fc2,Linear,,,0.016095999628305435
26384,_classifer_fc3,Linear,,,0.012640000320971012
26385,_feat_conv1,Conv2d,,,0.5834559798240662
26385,_feat_conv2,Conv2d,,,0.07126399874687195
26385,_classifer_fc1,Linear,,,0.02672000043094158
26385,_classifer_fc2,Linear,,,0.016448000445961952
26385,_classifer_fc3,Linear,,,0.01603199914097786
26386,_feat_conv1,Conv2d,,,0.06681600213050842
26386,_feat_conv2,Conv2d,,,0.070592001080513
26386,_classifer_fc1,Linear,,,0.024383999407291412
26386,_classifer_fc2,Linear,,,0.016224000602960587
26386,_classifer_fc3,Linear,,,0.016224000602960587
26387,_feat_conv1,Conv2d,,,0.06915199756622314
26387,_feat_conv2,Conv2d,,,0.07769600301980972
26387,_classifer_fc1,Linear,,,0.024639999493956566
26387,_classifer_fc2,Linear,,,0.0163199994713068
26387,_classifer_fc3,Linear,,,0.012927999719977379
26388,_feat_conv1,Conv2d,,,0.06851200014352798
26388,_feat_conv2,Conv2d,,,0.07049600034952164
26388,_classifer_fc1,Linear,,,0.024480000138282776
26388,_classifer_fc2,Linear,,,0.01616000011563301
26388,_classifer_fc3,Linear,,,0.012640000320971012
26389,_feat_conv1,Conv2d,,,0.0663679987192154
26389,_feat_conv2,Conv2d,,,0.07462400197982788
26389,_classifer_fc1,Linear,,,0.02393599972128868
26389,_classifer_fc2,Linear,,,0.016256000846624374
26389,_classifer_fc3,Linear,,,0.016383999958634377
26390,_feat_conv1,Conv2d,,,0.06956800073385239
26390,_feat_conv2,Conv2d,,,0.07286400347948074
26390,_classifer_fc1,Linear,,,0.024288000538945198
26390,_classifer_fc2,Linear,,,0.016256000846624374
26390,_classifer_fc3,Linear,,,0.012575999833643436
26391,_feat_conv1,Conv2d,,,0.06870400160551071
26391,_feat_conv2,Conv2d,,,0.07430399954319
26391,_classifer_fc1,Linear,,,0.024512000381946564
26391,_classifer_fc2,Linear,,,0.016287999227643013
26391,_classifer_fc3,Linear,,,0.012608000077307224
26392,_feat_conv1,Conv2d,,,0.06566400080919266
26392,_feat_conv2,Conv2d,,,0.07145600020885468
26392,_classifer_fc1,Linear,,,0.026559999212622643
26392,_classifer_fc2,Linear,,,0.016224000602960587
26392,_classifer_fc3,Linear,,,0.016224000602960587
26393,_feat_conv1,Conv2d,,,0.06844799965620041
26393,_feat_conv2,Conv2d,,,0.06911999732255936
26393,_classifer_fc1,Linear,,,0.024064000695943832
26393,_classifer_fc2,Linear,,,0.016575999557971954
26393,_classifer_fc3,Linear,,,0.012575999833643436
26394,_feat_conv1,Conv2d,,,0.07001599669456482
26394,_feat_conv2,Conv2d,,,0.07468800246715546
26394,_classifer_fc1,Linear,,,0.024191999807953835
26394,_classifer_fc2,Linear,,,0.016256000846624374
26394,_classifer_fc3,Linear,,,0.01616000011563301
26395,_feat_conv1,Conv2d,,,0.0684799998998642
26395,_feat_conv2,Conv2d,,,0.07132799923419952
26395,_classifer_fc1,Linear,,,0.024480000138282776
26395,_classifer_fc2,Linear,,,0.016287999227643013
26395,_classifer_fc3,Linear,,,0.012608000077307224
26396,_feat_conv1,Conv2d,,,0.069023996591568
26396,_feat_conv2,Conv2d,,,0.07056000083684921
26396,_classifer_fc1,Linear,,,0.023903999477624893
26396,_classifer_fc2,Linear,,,0.01616000011563301
26396,_classifer_fc3,Linear,,,0.01651199907064438
26397,_feat_conv1,Conv2d,,,0.06867200136184692
26397,_feat_conv2,Conv2d,,,0.06691200286149979
26397,_classifer_fc1,Linear,,,0.02457600086927414
26397,_classifer_fc2,Linear,,,0.016224000602960587
26397,_classifer_fc3,Linear,,,0.012608000077307224
26398,_feat_conv1,Conv2d,,,0.06876800209283829
26398,_feat_conv2,Conv2d,,,0.07155200093984604
26398,_classifer_fc1,Linear,,,0.024320000782608986
26398,_classifer_fc2,Linear,,,0.016224000602960587
26398,_classifer_fc3,Linear,,,0.016575999557971954
26399,_feat_conv1,Conv2d,,,0.06771200150251389
26399,_feat_conv2,Conv2d,,,0.07078400254249573
26399,_classifer_fc1,Linear,,,0.024159999564290047
26399,_classifer_fc2,Linear,,,0.01635199971497059
26399,_classifer_fc3,Linear,,,0.016224000602960587
26400,_feat_conv1,Conv2d,,,0.06908799707889557
26400,_feat_conv2,Conv2d,,,0.07097599655389786
26400,_classifer_fc1,Linear,,,0.024064000695943832
26400,_classifer_fc2,Linear,,,0.0161920003592968
26400,_classifer_fc3,Linear,,,0.016607999801635742
26401,_feat_conv1,Conv2d,,,0.06924799829721451
26401,_feat_conv2,Conv2d,,,0.07171200215816498
26401,_classifer_fc1,Linear,,,0.02409599907696247
26401,_classifer_fc2,Linear,,,0.016383999958634377
26401,_classifer_fc3,Linear,,,0.016448000445961952
26402,_feat_conv1,Conv2d,,,0.0676800012588501
26402,_feat_conv2,Conv2d,,,0.07097599655389786
26402,_classifer_fc1,Linear,,,0.023903999477624893
26402,_classifer_fc2,Linear,,,0.016448000445961952
26402,_classifer_fc3,Linear,,,0.012575999833643436
26403,_feat_conv1,Conv2d,,,0.06915199756622314
26403,_feat_conv2,Conv2d,,,0.07497599720954895
26403,_classifer_fc1,Linear,,,0.024447999894618988
26403,_classifer_fc2,Linear,,,0.016256000846624374
26403,_classifer_fc3,Linear,,,0.016543999314308167
26404,_feat_conv1,Conv2d,,,0.06870400160551071
26404,_feat_conv2,Conv2d,,,0.06835199892520905
26404,_classifer_fc1,Linear,,,0.024032000452280045
26404,_classifer_fc2,Linear,,,0.01600000075995922
26404,_classifer_fc3,Linear,,,0.012640000320971012
26405,_feat_conv1,Conv2d,,,0.0666240006685257
26405,_feat_conv2,Conv2d,,,0.07744000107049942
26405,_classifer_fc1,Linear,,,0.024064000695943832
26405,_classifer_fc2,Linear,,,0.016383999958634377
26405,_classifer_fc3,Linear,,,0.016543999314308167
26406,_feat_conv1,Conv2d,,,0.06860800087451935
26406,_feat_conv2,Conv2d,,,0.06940799951553345
26406,_classifer_fc1,Linear,,,0.024480000138282776
26406,_classifer_fc2,Linear,,,0.016287999227643013
26406,_classifer_fc3,Linear,,,0.012640000320971012
26407,_feat_conv1,Conv2d,,,0.06988800317049026
26407,_feat_conv2,Conv2d,,,0.07452800124883652
26407,_classifer_fc1,Linear,,,0.02409599907696247
26407,_classifer_fc2,Linear,,,0.016256000846624374
26407,_classifer_fc3,Linear,,,0.01651199907064438
26408,_feat_conv1,Conv2d,,,0.06943999975919724
26408,_feat_conv2,Conv2d,,,0.06915199756622314
26408,_classifer_fc1,Linear,,,0.024288000538945198
26408,_classifer_fc2,Linear,,,0.016127999871969223
26408,_classifer_fc3,Linear,,,0.012543999589979649
26409,_feat_conv1,Conv2d,,,0.5454720258712769
26409,_feat_conv2,Conv2d,,,0.07795199751853943
26409,_classifer_fc1,Linear,,,0.024768000468611717
26409,_classifer_fc2,Linear,,,0.01635199971497059
26409,_classifer_fc3,Linear,,,0.016736000776290894
26410,_feat_conv1,Conv2d,,,0.06851200014352798
26410,_feat_conv2,Conv2d,,,0.06851200014352798
26410,_classifer_fc1,Linear,,,0.024351999163627625
26410,_classifer_fc2,Linear,,,0.0161920003592968
26410,_classifer_fc3,Linear,,,0.012608000077307224
26411,_feat_conv1,Conv2d,7303296.0,3120972.201034292,0.0695360004901886
26411,_feat_conv2,Conv2d,,,0.07849600166082382
26411,_classifer_fc1,Linear,,,0.023296000435948372
26411,_classifer_fc2,Linear,,,0.0163199994713068
26411,_classifer_fc3,Linear,,,0.012896000407636166
26412,_feat_conv1,Conv2d,,,0.06976000219583511
26412,_feat_conv2,Conv2d,7263168.0,3080844.201034292,0.0682239979505539
26412,_classifer_fc1,Linear,,,0.024191999807953835
26412,_classifer_fc2,Linear,,,0.016256000846624374
26412,_classifer_fc3,Linear,,,0.012703999876976013
26413,_feat_conv1,Conv2d,,,0.06838399916887283
26413,_feat_conv2,Conv2d,,,0.0745600014925003
26413,_classifer_fc1,Linear,,,0.02409599907696247
26413,_classifer_fc2,Linear,,,0.016224000602960587
26413,_classifer_fc3,Linear,,,0.012512000277638435
26414,_feat_conv1,Conv2d,,,0.06864000111818314
26414,_feat_conv2,Conv2d,,,0.07148800045251846
26414,_classifer_fc1,Linear,,,0.024032000452280045
26414,_classifer_fc2,Linear,,,0.0161920003592968
26414,_classifer_fc3,Linear,,,0.01648000068962574
26415,_feat_conv1,Conv2d,,,0.06972800195217133
26415,_feat_conv2,Conv2d,,,0.07168000191450119
26415,_classifer_fc1,Linear,,,0.02457600086927414
26415,_classifer_fc2,Linear,,,0.01635199971497059
26415,_classifer_fc3,Linear,,,0.012703999876976013
26416,_feat_conv1,Conv2d,7263168.0,3080844.201034292,0.06787200272083282
26416,_feat_conv2,Conv2d,,,0.06998399645090103
26416,_classifer_fc1,Linear,,,0.024032000452280045
26416,_classifer_fc2,Linear,,,0.016256000846624374
26416,_classifer_fc3,Linear,,,0.012896000407636166
26417,_feat_conv1,Conv2d,,,0.06851200014352798
26417,_feat_conv2,Conv2d,,,0.07833600044250488
26417,_classifer_fc1,Linear,,,0.025631999596953392
26417,_classifer_fc2,Linear,,,0.016256000846624374
26417,_classifer_fc3,Linear,,,0.012575999833643436
26418,_feat_conv1,Conv2d,,,0.07004799693822861
26418,_feat_conv2,Conv2d,,,0.07257600128650665
26418,_classifer_fc1,Linear,,,0.02425600029528141
26418,_classifer_fc2,Linear,,,0.01616000011563301
26418,_classifer_fc3,Linear,,,0.01651199907064438
26419,_feat_conv1,Conv2d,,,0.06934399902820587
26419,_feat_conv2,Conv2d,,,0.07027199864387512
26419,_classifer_fc1,Linear,,,0.024768000468611717
26419,_classifer_fc2,Linear,,,0.016383999958634377
26419,_classifer_fc3,Linear,,,0.012736000120639801
26420,_feat_conv1,Conv2d,,,0.06844799965620041
26420,_feat_conv2,Conv2d,,,0.07161600142717361
26420,_classifer_fc1,Linear,,,0.024159999564290047
26420,_classifer_fc2,Linear,,,0.016256000846624374
26420,_classifer_fc3,Linear,,,0.01648000068962574
26421,_feat_conv1,Conv2d,,,0.06777600198984146
26421,_feat_conv2,Conv2d,,,0.07215999811887741
26421,_classifer_fc1,Linear,,,0.024351999163627625
26421,_classifer_fc2,Linear,,,0.016256000846624374
26421,_classifer_fc3,Linear,,,0.016224000602960587
26422,_feat_conv1,Conv2d,,,0.0695360004901886
26422,_feat_conv2,Conv2d,,,0.06876800209283829
26422,_classifer_fc1,Linear,,,0.02409599907696247
26422,_classifer_fc2,Linear,,,0.016224000602960587
26422,_classifer_fc3,Linear,,,0.016543999314308167
26423,_feat_conv1,Conv2d,,,0.06681600213050842
26423,_feat_conv2,Conv2d,,,0.07094399631023407
26423,_classifer_fc1,Linear,,,0.02425600029528141
26423,_classifer_fc2,Linear,,,0.01635199971497059
26423,_classifer_fc3,Linear,,,0.01651199907064438
26424,_feat_conv1,Conv2d,,,0.06790400296449661
26424,_feat_conv2,Conv2d,,,0.6960319876670837
26424,_classifer_fc1,Linear,,,0.024768000468611717
26424,_classifer_fc2,Linear,,,0.016287999227643013
26424,_classifer_fc3,Linear,,,0.012575999833643436
26425,_feat_conv1,Conv2d,,,0.06867200136184692
26425,_feat_conv2,Conv2d,,,0.07411199808120728
26425,_classifer_fc1,Linear,,,0.02396799996495247
26425,_classifer_fc2,Linear,7303296.0,3120972.201034292,0.0161920003592968
26425,_classifer_fc3,Linear,,,0.016224000602960587
26426,_feat_conv1,Conv2d,7303296.0,3120972.201034292,0.06940799951553345
26426,_feat_conv2,Conv2d,,,0.07836800068616867
26426,_classifer_fc1,Linear,,,0.024000000208616257
26426,_classifer_fc2,Linear,,,0.01635199971497059
26426,_classifer_fc3,Linear,,,0.012608000077307224
26427,_feat_conv1,Conv2d,,,0.0676800012588501
26427,_feat_conv2,Conv2d,,,0.06604799628257751
26427,_classifer_fc1,Linear,,,0.02396799996495247
26427,_classifer_fc2,Linear,,,0.016287999227643013
26427,_classifer_fc3,Linear,,,0.0161920003592968
26428,_feat_conv1,Conv2d,,,0.06860800087451935
26428,_feat_conv2,Conv2d,,,0.07430399954319
26428,_classifer_fc1,Linear,,,0.0244159996509552
26428,_classifer_fc2,Linear,,,0.016127999871969223
26428,_classifer_fc3,Linear,,,0.016575999557971954
26429,_feat_conv1,Conv2d,,,0.06931199878454208
26429,_feat_conv2,Conv2d,,,0.07840000092983246
26429,_classifer_fc1,Linear,,,0.024288000538945198
26429,_classifer_fc2,Linear,,,0.016287999227643013
26429,_classifer_fc3,Linear,,,0.013151999562978745
26430,_feat_conv1,Conv2d,,,0.06908799707889557
26430,_feat_conv2,Conv2d,,,0.07155200093984604
26430,_classifer_fc1,Linear,,,0.024032000452280045
